lat,lon,Score,PVOUT_csi,GHI,DNI,ELE,GTI_opta,OPTA,TEMP,DIF
24.40889,47.09833,0.37057893599344527,1864.115478515625,2238.953125,2057.421875,593,2438.9609375,27,26.9375,846.609375
24.7774,41.58274,0.3882432491691209,1922.626953125,2306.7109375,2306.9609375,991,2515.328125,27,26.25,762.59375
25.15917,46.59083,0.37265996853125605,1861.612548828125,2230.65625,2104.5234375,619,2440.7421875,28,26.375,815.0859375
25.06944,46.68194,0.3736060724245912,1863.025390625,2234.21875,2105.6953125,628,2439.421875,28,26.375,817.6484375
25.00861,46.5125,0.3757564141497448,1871.186279296875,2241.8515625,2125.109375,664,2451.109375,28,26.4375,812.90625
25.00389,46.58083,0.3679754038727497,1860.533447265625,2229.0078125,2105.03125,645,2434.5,27,26.4375,811.8671875
25.06139,46.68139,0.3691250255137059,1862.5137939453125,2234.3359375,2105.9296875,634,2436.734375,27,26.375,817.34375
25.06861,46.68222,0.3736060724245912,1863.025390625,2234.21875,2105.6953125,628,2439.421875,28,26.375,817.6484375
25.17194,46.55972,0.37260547275301836,1861.184814453125,2229.78125,2105.1015625,627,2438.484375,28,26.375,814.1640625
25.11583,46.86083,0.37468214639906045,1872.934814453125,2239.2265625,2117.8828125,659,2450.0703125,28,26.1875,814.7421875
25.09722,46.85611,0.3742992362435431,1870.89892578125,2237.796875,2111.53125,646,2449.0703125,28,26.25,816.8984375
25.13139,46.82278,0.37308496308186184,1864.2860107421875,2232.5,2099.6171875,623,2443.03125,28,26.375,818.9921875
25.11028,46.78611,0.3721204636877229,1859.986572265625,2228.1171875,2088.703125,605,2436.0,28,26.4375,821.859375
25.18944,46.98861,0.3734135562297607,1863.39404296875,2234.0703125,2105.9140625,642,2443.9921875,28,26.25,816.6640625
25.26778,46.79917,0.37420356680367617,1873.360107421875,2236.40625,2124.78125,687,2448.9921875,28,26.0,809.21875
25.27195,46.6485,0.3736853621085394,1861.8760986328125,2235.9921875,2118.984375,658,2447.34375,28,26.125,810.5625
25.47852,46.61482,0.37239451021026615,1864.9271240234373,2227.0078125,2115.453125,680,2436.7890625,28,25.875,809.5859375
25.4588,46.73863,0.3719500683538563,1861.2562255859373,2225.484375,2108.578125,650,2435.8671875,28,26.1875,810.453125
25.5074,46.73592,0.36718188406201435,1858.8807373046875,2223.7109375,2107.453125,655,2429.984375,27,26.1875,810.0859375
25.32667,46.78417,0.37329125216190995,1869.161865234375,2232.265625,2115.5390625,661,2446.2265625,28,26.125,811.40625
25.3125,46.95028,0.36769133616551875,1857.3101806640625,2227.5234375,2100.09375,623,2435.984375,27,26.375,815.953125
25.31778,46.96167,0.367375074565341,1859.3228759765625,2226.4296875,2098.8828125,618,2432.265625,27,26.3125,816.3203125
25.37917,46.99806,0.3664994850859159,1855.793701171875,2222.1875,2090.1171875,601,2427.46875,27,26.4375,817.7578125
25.34917,46.9225,0.3677096086659104,1860.088623046875,2227.953125,2106.1328125,636,2436.203125,27,26.25,812.9609375
25.35556,46.95472,0.36723941769425705,1859.0960693359373,2225.9921875,2100.0234375,623,2432.6875,27,26.3125,814.7109375
25.36667,46.97139,0.3667896992761277,1856.466552734375,2224.2734375,2094.7890625,615,2430.0625,27,26.375,815.6015625
25.42389,46.7775,0.37177603975189305,1859.769775390625,2224.59375,2102.7421875,642,2432.6796875,28,26.25,812.890625
25.45806,46.76694,0.3670114078835852,1856.3011474609373,2224.2734375,2103.5859375,643,2431.1953125,27,26.1875,811.9140625
25.46611,46.79222,0.36678628545097824,1855.0189208984373,2223.1875,2102.0078125,637,2429.625,27,26.1875,812.40625
25.48222,46.86111,0.36632083156884643,1854.681640625,2221.2265625,2096.4296875,623,2428.1953125,27,26.3125,813.3203125
25.47917,46.88917,0.3710372045029807,1856.97607421875,2221.34375,2096.40625,632,2428.40625,28,26.3125,813.5078125
25.49361,46.91528,0.3706497632423752,1855.1234130859373,2219.765625,2093.1484375,617,2427.0390625,28,26.375,814.2421875
25.44361,46.99944,0.3707491749518,1855.73046875,2220.671875,2090.171875,605,2427.5546875,28,26.375,817.0
25.47417,46.99944,0.37062422837374326,1857.170654296875,2219.921875,2090.7109375,611,2427.390625,28,26.375,815.8125
25.06222,45.70444,0.3714513481446387,1868.09375,2239.9765625,2118.9375,696,2446.765625,27,26.4375,815.6171875
25.05972,45.70222,0.37145655683170214,1868.09375,2239.9765625,2118.875,696,2446.796875,27,26.4375,815.6796875
25.14722,45.72194,0.37537537763910633,1866.2850341796875,2237.5,2115.921875,685,2445.3046875,28,26.4375,815.59375
25.18167,45.71111,0.3748361959861808,1864.7493896484373,2234.984375,2110.78125,679,2443.078125,28,26.5,816.0859375
25.1175,45.51056,0.3742734353908506,1861.4398193359373,2233.4453125,2099.671875,680,2438.25,28,26.375,820.59375
25.10472,45.77,0.3762236546245871,1870.221435546875,2240.9453125,2123.7421875,708,2447.7578125,28,26.375,813.65625
25.00056,45.8775,0.37857743642073444,1881.4708251953125,2249.6015625,2143.7734375,752,2458.734375,28,26.25,810.6640625
25.19528,45.865,0.3769792957255827,1873.4420166015625,2243.484375,2139.1015625,731,2452.359375,28,26.25,808.2734375
25.20944,45.90194,0.3731644081502614,1874.5899658203125,2246.71875,2142.34375,805,2458.6328125,27,26.0625,805.234375
25.21667,45.76889,0.3750864134951365,1866.93310546875,2236.3046875,2114.7421875,684,2444.921875,28,26.4375,815.140625
25.18528,45.79917,0.3755677408891976,1868.0848388671875,2238.234375,2121.25,697,2445.4921875,28,26.375,813.2578125
25.23167,45.835,0.3776090991243053,1876.560546875,2243.5859375,2130.7578125,807,2452.015625,28,26.125,811.1953125
25.18583,45.83694,0.3761860590601026,1871.900146484375,2240.4765625,2128.0625,713,2450.546875,28,26.3125,811.6171875
25.19194,45.82917,0.37605171623541944,1871.9912109375,2240.265625,2127.484375,707,2450.578125,28,26.3125,811.7421875
25.23,45.97028,0.37330687918968364,1872.090576171875,2248.0078125,2149.640625,858,2453.5859375,27,25.75,800.6015625
25.13361,45.99944,0.37610749071493565,1894.5367431640625,2261.3203125,2192.953125,834,2473.25,27,25.625,791.6953125
25.29111,45.63722,0.3723185973532236,1851.01904296875,2223.1640625,2081.640625,638,2425.390625,28,26.625,823.9765625
25.32861,45.58222,0.3728061353833475,1856.4842529296875,2225.3515625,2087.265625,655,2431.2109375,28,26.5,822.8203125
25.33278,45.51639,0.37304543725600026,1857.2200927734373,2226.140625,2088.734375,660,2434.21875,28,26.5,822.671875
25.44583,45.74944,0.37388147443571357,1863.294677734375,2230.4765625,2111.875,679,2439.75,28,26.375,813.2578125
25.49194,45.69694,0.3695269653779464,1863.75634765625,2231.1171875,2117.7421875,700,2438.0546875,27,26.25,810.5859375
25.49944,45.65278,0.36994229032348,1864.3050537109373,2232.859375,2123.71875,726,2440.796875,27,26.125,808.265625
25.50056,45.56694,0.37112893093017746,1871.39208984375,2239.7890625,2135.859375,766,2449.0859375,27,25.875,805.140625
25.47583,45.54083,0.37222520988997876,1877.30517578125,2244.734375,2147.84375,798,2455.1796875,27,25.6875,802.3984375
25.46917,45.52722,0.3727163192843845,1874.5946044921875,2246.1328125,2151.765625,808,2457.0078125,27,25.75,801.0625
25.50139,45.53139,0.370454585417715,1871.6141357421875,2241.75,2124.1171875,800,2451.75,27,25.8125,804.484375
25.50083,45.55139,0.37128312626059745,1872.811279296875,2240.875,2130.9453125,805,2450.140625,27,25.875,804.8984375
25.29889,45.85806,0.37070899536591917,1864.804931640625,2237.5703125,2126.828125,705,2443.8125,27,26.25,809.484375
25.29278,45.85944,0.3708819999564982,1865.66015625,2237.78125,2127.7421875,709,2443.8125,27,26.25,809.5703125
25.31667,45.80889,0.37505895900586106,1867.8658447265625,2235.78125,2119.4375,695,2446.984375,28,26.375,812.484375
25.27,45.76278,0.3747231818331933,1864.9327392578125,2234.3671875,2112.59375,672,2442.6796875,28,26.5,815.328125
25.38583,45.79722,0.3691211207799683,1857.326416015625,2229.6171875,2106.6328125,661,2436.109375,27,26.5,815.3046875
25.37306,45.85417,0.37405593266888504,1863.4293212890625,2232.3046875,2113.921875,663,2441.7734375,28,26.4375,813.09375
25.43889,45.8575,0.3683293295214098,1857.901123046875,2227.3984375,2104.890625,650,2438.703125,27,26.4375,814.203125
25.3,45.98639,0.37125851353996603,1860.6065673828125,2237.6171875,2129.515625,757,2447.6640625,27,26.1875,807.515625
25.28972,45.95139,0.37104769995259934,1868.3165283203125,2238.203125,2133.25,707,2444.640625,27,26.25,807.6171875
25.33361,45.89167,0.37495979568925253,1866.670166015625,2235.8828125,2125.0,687,2444.96875,28,26.375,809.625
25.31556,45.90889,0.3752692551741307,1868.845458984375,2237.640625,2129.09375,696,2447.0546875,28,26.25,809.1015625
29.72627,40.56326,0.38598744591635703,1934.029052734375,2213.3125,2331.3203125,703,2489.7890625,32,22.3125,711.875
24.01194,39.07556,0.37132280047225497,1871.5225830078125,2303.9609375,2285.3359375,377,2496.8671875,25,29.125,750.96875
25.27319,43.65469,0.38184715402209096,1891.785888671875,2258.71875,2167.71875,900,2467.578125,28,25.75,805.9765625
25.66782,45.02439,0.3658837438880931,1845.3197021484373,2214.3671875,2067.65625,672,2421.0234375,27,26.3125,824.6640625
25.63833,45.16333,0.3683226928393053,1855.81494140625,2222.921875,2093.7421875,709,2427.0390625,27,26.25,818.9375
25.655,45.19667,0.3690287013333185,1860.9716796875,2226.0390625,2102.9296875,727,2432.484375,27,26.1875,816.0234375
25.72861,45.44833,0.36934354229706995,1866.3106689453125,2228.6796875,2124.8671875,760,2436.46875,27,25.8125,806.46875
25.73806,45.42389,0.3696117304813451,1866.0203857421875,2229.46875,2127.21875,764,2435.3359375,27,25.875,805.4375
25.67778,45.43778,0.37018206668380077,1868.62646484375,2231.9765625,2132.078125,773,2436.8125,27,25.8125,805.0234375
25.65028,45.33361,0.3730502549465214,1885.42822265625,2243.0625,2161.6328125,877,2450.015625,27,25.375,797.296875
25.66056,45.26111,0.3768839280667684,1879.377685546875,2239.984375,2147.1875,803,2452.09375,28,25.875,802.921875
25.59139,45.28361,0.3698385165916592,1862.4329833984373,2230.375,2112.6328125,726,2436.6484375,27,26.25,813.1796875
25.58361,45.28139,0.3693701115490816,1861.9793701171875,2228.703125,2107.3046875,716,2435.21875,27,26.25,814.828125
25.54472,45.28472,0.3738325999858016,1861.92529296875,2228.25,2102.328125,701,2435.5859375,28,26.375,817.0703125
25.50556,45.26694,0.36866299715946843,1856.991943359375,2224.828125,2091.6875,688,2429.421875,27,26.4375,820.921875
25.50028,45.31528,0.3692318703611354,1859.701904296875,2228.0625,2099.625,688,2434.4921875,27,26.375,819.3359375
25.50806,45.34861,0.37164481365563035,1868.7435302734373,2238.4140625,2128.7734375,815,2447.8203125,27,25.8125,808.9453125
25.50028,45.36389,0.37132547698737467,1866.8616943359373,2239.7109375,2129.828125,757,2449.6875,27,26.0,808.875
25.53361,45.40833,0.37224471750219923,1876.406005859375,2246.09375,2146.1328125,845,2455.2109375,27,25.5,800.9296875
25.5175,45.50083,0.37226878022927995,1875.6181640625,2243.046875,2149.375,794,2455.4453125,27,25.75,802.203125
25.5075,45.5075,0.37214590218795346,1871.664306640625,2243.4140625,2148.3203125,785,2455.8125,27,25.75,802.65625
25.60204,45.50008,0.3703167204863178,1866.3880615234373,2235.09375,2131.125,750,2445.5859375,27,25.9375,805.59375
25.5,45.0,0.3740986107174621,1864.098876953125,2229.7890625,2100.4609375,741,2437.0234375,28,26.0,819.6015625
25.93767,45.36584,0.3662175315450287,1852.918701171875,2214.546875,2095.6640625,700,2420.9453125,27,26.0625,812.125
25.93807,45.34657,0.3664464586051034,1852.8702392578125,2214.859375,2096.609375,706,2420.078125,27,26.0625,812.3046875
25.88361,45.30028,0.36762335331064555,1855.7269287109373,2220.4609375,2109.7421875,723,2426.125,27,26.0625,808.3984375
25.99167,45.01444,0.3718926675404374,1851.434326171875,2222.640625,2098.6015625,706,2437.3671875,28,26.1875,811.859375
26.0,45.01694,0.37264193534006707,1863.57421875,2220.984375,2107.2578125,751,2433.109375,28,26.0,810.515625
26.0,45.10833,0.3683139491996103,1864.89111328125,2223.09375,2116.96875,757,2431.34375,27,25.875,806.625
26.9744,45.87069,0.36192490879617567,1819.8359375,2164.9140625,2004.3359375,476,2376.1640625,29,25.9375,824.203125
27.21611,45.97,0.3600649764521777,1814.225341796875,2156.859375,1986.5546875,429,2370.609375,29,26.0,829.5
27.3,45.83333,0.36012508153027784,1816.4593505859373,2156.6953125,1986.953125,433,2372.6875,29,26.0,829.3671875
27.30472,45.96278,0.3595554209357268,1813.4010009765625,2153.7109375,1978.3671875,429,2369.9609375,29,26.0,832.1875
27.45,45.96876,0.3627738796945963,1811.655029296875,2147.3125,1963.15625,415,2367.359375,30,26.0,836.40625
27.42667,45.975,0.3579427336402111,1809.8009033203125,2147.796875,1963.4296875,383,2366.5390625,29,26.0625,836.4375
24.05404,46.51889,0.3829139572059145,1907.7515869140625,2307.5625,2195.1328125,879,2521.0546875,27,25.875,803.9140625
24.19335,47.11866,0.3699432246927713,1852.0518798828125,2239.515625,2045.9453125,478,2440.671875,27,27.625,851.03125
24.49972,46.16806,0.37452727605182246,1870.3560791015625,2255.2421875,2125.3203125,620,2458.453125,27,27.125,822.5234375
22.84028,47.32833,0.37961277646860925,1896.192138671875,2288.6484375,2100.3515625,558,2488.5703125,27,27.1875,855.390625
24.56252,48.94731,0.3618392128471497,1825.271240234375,2192.3671875,1908.2890625,307,2386.2578125,28,26.875,892.84375
27.06412,47.48314,0.35373609213940593,1791.8687744140625,2129.71875,1903.59375,314,2344.9453125,29,26.375,853.71875
24.50489,46.02372,0.3751840592503195,1878.464599609375,2259.03125,2137.25,680,2462.4453125,27,26.625,818.78125
24.95,46.00028,0.37952190694593646,1909.85546875,2269.65625,2200.0703125,985,2479.1640625,27,25.3125,794.734375
25.50028,46.42361,0.36872621070329686,1844.024169921875,2210.984375,2070.3671875,569,2417.3515625,28,26.5,821.515625
25.53361,46.43278,0.3690604998919215,1841.7122802734373,2213.921875,2072.8515625,566,2421.40625,28,26.5625,820.4921875
25.70431,46.54057,0.3664791895347852,1858.708251953125,2219.953125,2107.3828125,645,2428.2109375,27,26.125,809.1640625
25.56185,46.38508,0.3685878391600265,1842.0677490234373,2209.6953125,2068.9609375,563,2416.890625,28,26.5625,821.828125
25.69806,46.5,0.3715102313054471,1861.0421142578125,2221.9609375,2112.0390625,663,2432.65625,28,26.0625,807.828125
25.64,46.38361,0.36629010269111273,1852.5277099609373,2219.28125,2100.75,672,2427.7109375,27,25.9375,811.59375
25.9168,46.51985,0.36713954308178287,1844.9888916015625,2204.875,2079.109375,597,2412.3984375,28,26.125,812.0625
25.75,46.28944,0.36921648982591004,1849.390380859375,2211.40625,2081.6484375,586,2422.46875,28,26.5,816.796875
25.75,46.33306,0.36989342256009244,1851.58984375,2214.0234375,2089.46875,609,2424.3671875,28,26.375,814.890625
25.66694,46.30528,0.3697256520250407,1849.26611328125,2213.6171875,2085.2109375,604,2424.3671875,28,26.4375,816.0859375
25.78528,46.08361,0.37036644639866734,1845.81640625,2217.4921875,2089.8359375,636,2424.28125,28,26.3125,814.3828125
26.00713,46.33736,0.3669949936649475,1844.02001953125,2203.265625,2077.0546875,593,2410.890625,28,26.125,813.3125
25.95583,46.17806,0.36845740198923305,1850.3118896484373,2208.5,2088.6796875,624,2419.0625,28,26.1875,810.140625
25.94167,46.18389,0.3685232764473052,1850.3427734375,2208.671875,2089.984375,634,2417.234375,28,26.125,809.59375
25.96722,46.22639,0.3682150980329935,1848.31494140625,2207.1171875,2085.4609375,617,2415.0546875,28,26.1875,811.6015625
25.90528,46.12222,0.3693246028606302,1852.514892578125,2212.0703125,2095.9140625,642,2420.765625,28,26.125,808.984375
25.90861,46.09139,0.3696487114704654,1856.2117919921875,2213.4765625,2099.1015625,649,2422.484375,28,26.0625,808.6640625
25.91639,46.05333,0.3702361770783825,1856.755615234375,2214.9140625,2102.21875,666,2424.3125,28,26.0625,808.3671875
25.88389,46.03889,0.3702369417474211,1856.1552734375,2215.484375,2102.0625,669,2424.59375,28,26.0625,807.96875
25.89833,46.06806,0.37005335132268846,1855.22607421875,2214.6328125,2100.9453125,655,2422.4765625,28,26.125,808.359375
25.8925,45.98694,0.36627445469678055,1856.9984130859373,2216.6171875,2107.5234375,690,2422.734375,27,26.0,806.875
25.89417,46.05028,0.3702771082795584,1855.7509765625,2215.0859375,2102.25,662,2423.2421875,28,26.125,808.1796875
25.74861,46.225,0.36887733610937135,1845.0443115234373,2208.5234375,2072.2421875,596,2415.1953125,28,26.5625,819.484375
25.68417,46.25,0.3685839159779739,1845.2142333984373,2208.8125,2072.1328125,574,2416.46875,28,26.5625,819.5859375
25.88613,46.39623,0.3683921164495833,1848.1246337890625,2209.2578125,2086.2109375,593,2417.5078125,28,26.25,812.671875
25.86861,46.38139,0.3686040985853334,1849.3636474609373,2210.0078125,2087.046875,596,2419.9921875,28,26.25,812.8828125
25.93019,46.45232,0.36769498407745205,1846.4635009765625,2206.4140625,2082.625,595,2416.3359375,28,26.1875,812.25
25.94167,46.46806,0.3672407440365508,1845.608642578125,2205.109375,2079.921875,591,2413.6015625,28,26.125,812.6171875
25.93792,46.46866,0.367320850824976,1845.4892578125,2205.3515625,2080.34375,593,2414.1171875,28,26.125,812.5859375
24.92222,47.80814,0.36959803731369967,1853.179931640625,2220.1171875,2031.96875,505,2427.609375,28,26.5,848.2265625
24.74157,47.96566,0.3703380339199418,1854.396240234375,2223.390625,2027.0703125,499,2426.09375,28,26.625,852.8359375
25.16667,46.3,0.37056464173064263,1864.851318359375,2235.9140625,2126.8203125,707,2440.4765625,27,26.25,809.1796875
25.13333,46.3,0.37099760379449054,1870.4937744140625,2240.3046875,2135.7421875,695,2445.0546875,27,26.1875,806.828125
25.08333,46.28333,0.37395730089163076,1875.337158203125,2250.8671875,2160.59375,766,2456.7890625,27,26.0,802.390625
25.07889,46.34556,0.37124395394075277,1868.625244140625,2240.7265625,2133.8828125,690,2446.953125,27,26.3125,808.1171875
25.06667,46.28333,0.3747721444576161,1882.396240234375,2253.34375,2170.5546875,796,2460.078125,27,25.9375,798.953125
25.03333,46.46667,0.37597700791947153,1872.527099609375,2240.90625,2125.7265625,690,2449.6328125,28,26.375,812.7265625
25.2,46.13333,0.37491041537289505,1892.0323486328125,2254.0390625,2180.6953125,833,2464.5078125,27,25.625,794.3828125
25.13333,46.1,0.37417684870237766,1879.8441162109373,2252.140625,2164.3046875,771,2458.4296875,27,26.0625,800.0859375
25.1,46.1,0.3742505814956375,1881.9110107421875,2251.375,2162.8671875,772,2459.4921875,27,26.0625,801.4921875
25.13333,46.1,0.37417684870237766,1879.8441162109373,2252.140625,2164.3046875,771,2458.4296875,27,26.0625,800.0859375
25.13333,46.11667,0.37419031770605676,1878.842041015625,2251.9609375,2162.09375,759,2457.25,27,26.0625,802.3984375
25.03333,46.03333,0.3774871565704324,1895.110107421875,2264.34375,2194.1875,882,2474.5390625,27,25.625,793.6640625
25.06667,46.05,0.37594093292302466,1888.896240234375,2260.1015625,2181.5859375,804,2473.0859375,27,25.875,797.046875
25.05833,46.05,0.37526003884123427,1886.49658203125,2261.7734375,2169.4609375,825,2475.2734375,27,25.8125,797.7578125
25.08333,46.1,0.37453270422478013,1882.8670654296875,2253.171875,2164.7265625,782,2462.0390625,27,26.0,801.21875
25.1,46.11667,0.37403851226103046,1880.75732421875,2250.0390625,2159.953125,766,2458.8671875,27,26.125,802.1953125
25.08333,46.06667,0.37521000981796726,1887.2254638671875,2255.5625,2172.921875,789,2466.109375,27,26.0,799.2109375
25.11667,46.15,0.37239103777339744,1872.0235595703125,2251.0625,2139.875,769,2462.265625,27,26.125,802.671875
25.06667,46.16667,0.37598630556849855,1894.6695556640625,2258.3515625,2184.640625,858,2465.6171875,27,25.625,794.5859375
25.13333,46.23333,0.36164404543145556,1882.141845703125,2236.75,2043.90625,737,2438.8203125,27,25.875,803.0078125
25.41366,46.00453,0.37265524367887903,1855.4002685546875,2226.84375,2105.84375,647,2436.25,28,26.4375,812.9296875
25.15,46.16667,0.37273646553944284,1871.726318359375,2251.1328125,2157.9453125,736,2459.0234375,27,25.9375,799.8828125
25.15,46.23333,0.370058079639332,1868.205810546875,2246.78125,2125.296875,716,2453.609375,27,26.0625,803.875
25.25,46.25,0.3692693674227368,1861.40771484375,2231.1328125,2118.34375,669,2437.203125,27,26.375,810.046875
25.25,46.21667,0.3704660892434769,1862.718505859375,2235.453125,2130.234375,696,2441.1328125,27,26.3125,807.265625
25.09167,46.01667,0.3761039756916593,1890.7520751953125,2260.7578125,2183.46875,831,2474.9375,27,25.8125,795.1328125
25.31667,46.18333,0.36879805073228844,1858.267822265625,2229.265625,2115.546875,673,2436.0625,27,26.3125,809.9296875
25.26667,46.1,0.373586333867089,1879.534912109375,2250.765625,2170.484375,774,2462.375,27,25.8125,796.4609375
25.325,46.00833,0.371621573641779,1868.443115234375,2237.3125,2137.640625,800,2440.3828125,27,25.875,805.1953125
25.325,46.025,0.3692353339664005,1859.7132568359373,2239.5546875,2122.4921875,699,2445.9375,27,26.0625,805.046875
25.35,46.01667,0.36819179014400333,1860.4013671875,2234.96875,2103.6328125,727,2442.59375,27,26.0625,808.546875
25.35833,46.01667,0.36889238202260516,1860.4013671875,2234.875,2113.53125,708,2443.5390625,27,26.0625,808.96875
25.35,46.03333,0.3706179915721919,1862.56396484375,2237.375,2131.7109375,747,2445.390625,27,26.0,805.6484375
25.36667,46.01667,0.36932945969448994,1862.23828125,2233.578125,2120.625,692,2441.5625,27,26.125,808.9375
25.39167,46.00833,0.36959075714494183,1853.6456298828125,2229.78125,2116.6796875,710,2434.4140625,27,26.3125,810.5546875
25.425,46.01667,0.37251757103709304,1857.1416015625,2224.921875,2102.7421875,645,2433.6875,28,26.5,814.0625
25.41667,46.03333,0.37244496158436113,1856.993408203125,2224.4921875,2103.3671875,651,2431.6328125,28,26.4375,813.6640625
25.4,46.06667,0.3682052305027091,1856.1639404296875,2226.3515625,2110.078125,658,2432.109375,27,26.375,811.203125
25.40833,46.06667,0.36772550318204217,1856.5927734375,2224.40625,2104.5078125,645,2431.7890625,27,26.4375,812.609375
24.18857,47.37865,0.3677396757265605,1846.9578857421875,2231.828125,2023.890625,428,2424.46875,27,27.5625,858.046875
24.18942,47.2803,0.36180875589334105,1839.49462890625,2225.1875,2014.390625,433,2413.34375,26,27.625,856.78125
24.18071,47.27239,0.36181093502014194,1840.06591796875,2225.0703125,2013.6875,433,2414.0390625,26,27.625,857.2109375
26.2825,36.42194,0.35870583317562127,1914.453369140625,2275.84375,2401.109375,1,2471.984375,25,26.375,690.578125
26.28731,36.58813,0.3696038371332129,1940.8079833984373,2321.3359375,2556.1953125,103,2531.4609375,25,26.5625,642.078125
26.38361,36.25194,0.3543675155757309,1939.1865234375,2292.2265625,2483.0859375,-115,2486.046875,24,25.9375,656.34375
26.43714,36.34132,0.3681028674477802,1914.314453125,2273.65625,2412.140625,0,2474.9140625,27,26.375,687.515625
26.37242,36.36488,0.3542087998890149,1910.7791748046875,2274.203125,2407.53125,-1,2464.53125,24,26.3125,688.9921875
26.42732,36.46956,0.3684728533586995,1940.00439453125,2316.8984375,2560.9296875,100,2526.6484375,25,26.3125,637.890625
26.42528,36.52361,0.3751074607998568,1945.6680908203125,2323.40625,2578.2421875,151,2537.6328125,26,26.3125,633.78125
26.23294,36.46895,0.36548231406246395,1923.5574951171875,2288.4609375,2431.328125,7,2493.4296875,26,26.4375,681.078125
28.98825,43.76613,0.366139226600802,1859.8154296875,2161.40625,2104.6484375,527,2411.84375,30,24.4375,782.8671875
29.04675,43.83443,0.36961264291748674,1852.9910888671875,2155.328125,2090.9921875,501,2403.3515625,31,24.5625,787.2578125
28.96595,43.95209,0.3647081652736204,1849.1951904296875,2153.8984375,2079.0234375,493,2399.0,30,24.6875,791.4140625
29.01986,44.06035,0.3628337170527096,1841.2542724609373,2146.3046875,2054.984375,466,2391.921875,30,24.75,798.0546875
29.03166,44.11879,0.36690813728592064,1838.7830810546875,2143.7734375,2048.046875,456,2387.1015625,31,24.8125,800.21875
28.8783,43.97319,0.36490558957105057,1848.6805419921875,2154.65625,2078.65625,506,2397.34375,30,24.6875,791.3359375
28.84846,43.98325,0.3648293721470854,1847.06689453125,2154.3828125,2074.8671875,500,2395.6953125,30,24.75,792.8359375
28.7816,43.84665,0.36639628067900226,1854.5638427734373,2162.3984375,2096.1015625,531,2407.78125,30,24.5625,786.7421875
28.79665,43.83923,0.36670563946561363,1857.54150390625,2163.1875,2100.4296875,544,2409.8125,30,24.5,785.4921875
28.78353,43.85803,0.3662060934832724,1854.3123779296875,2162.0,2093.8671875,530,2407.421875,30,24.5625,787.078125
28.7873,43.8741,0.36640150233828583,1854.807861328125,2161.7265625,2095.671875,534,2404.859375,30,24.5625,787.0234375
28.90143,43.80862,0.3715197609872234,1860.7847900390625,2162.9296875,2106.9921875,553,2410.765625,31,24.4375,783.6015625
28.71833,43.90917,0.3658316061905646,1849.481689453125,2159.46875,2082.9375,505,2404.0859375,30,24.75,791.8046875
28.67305,44.09418,0.36567299370599304,1847.430908203125,2157.25,2071.984375,527,2396.890625,30,24.75,795.7265625
28.74972,43.72611,0.36632931060020646,1852.355224609375,2161.3671875,2094.078125,525,2405.2421875,30,24.625,787.6796875
28.74833,43.73778,0.3660670193538075,1852.141845703125,2160.421875,2092.75,520,2403.59375,30,24.625,787.6875
28.74778,43.74639,0.36587983402549146,1850.4058837890625,2160.1796875,2091.1015625,506,2403.1640625,30,24.6875,788.0859375
28.5225,43.51639,0.3755338912943067,1873.355712890625,2183.0859375,2144.4453125,609,2438.890625,31,24.25,775.8671875
26.28361,36.57528,0.36962233761137936,1940.35986328125,2320.2421875,2552.7890625,130,2529.40625,25,26.5,642.8359375
26.47528,36.21694,0.35204424704718773,1936.615966796875,2292.46875,2492.6015625,-302,2487.921875,24,26.0625,652.2734375
26.26694,36.70028,0.3761791096926085,1934.7332763671875,2323.4453125,2561.0078125,175,2534.1875,26,26.8125,641.578125
26.16694,36.62528,0.3729489364700672,1948.114013671875,2318.1484375,2537.21875,55,2533.1015625,26,26.5,651.1796875
26.15028,36.62528,0.3779519212684788,1951.946044921875,2320.2890625,2539.234375,62,2537.3203125,27,26.5,651.265625
26.12903,36.64832,0.3775315519525127,1955.547607421875,2319.4765625,2535.34375,53,2536.2578125,27,26.4375,652.6640625
26.23361,36.52528,0.3723174156266403,1944.1739501953125,2314.265625,2528.796875,68,2525.484375,26,26.4375,653.1796875
26.23361,36.55028,0.3662877891701145,1937.3070068359373,2311.125,2512.2578125,85,2517.1796875,25,26.4375,653.2734375
26.24917,36.56722,0.3693991480155855,1944.56005859375,2317.6796875,2548.4140625,143,2525.8359375,25,26.375,645.1640625
26.25083,36.8,0.37953761999457347,1946.8048095703125,2333.9140625,2591.109375,180,2556.796875,26,27.0625,637.53125
26.20028,36.50028,0.37300725183660505,1949.0208740234373,2301.953125,2473.7734375,-1,2521.53125,27,26.375,671.5703125
26.18361,36.64194,0.3708199059215956,1934.8018798828125,2316.1953125,2516.421875,67,2524.1875,26,26.5625,649.09375
25.96675,36.78696,0.3769319957469994,1954.8531494140625,2318.5625,2520.578125,16,2535.328125,27,26.5625,659.125
26.1,37.0,0.3755598262454071,1920.5015869140625,2316.484375,2527.09375,153,2528.2578125,26,27.25,655.875
26.28424,36.82626,0.3787698378251912,1938.579833984375,2329.1796875,2580.4453125,188,2546.953125,26,27.0625,640.03125
26.17528,36.67528,0.3696992609943199,1946.63720703125,2320.7265625,2548.6015625,97,2529.5,25,26.5625,647.359375
26.20794,36.64942,0.37399060281898483,1941.0079345703125,2320.3671875,2550.7890625,78,2532.03125,26,26.625,645.828125
